8.5773;5.77466
8.6212;6.25017
8.5453;6.63865
8.632;6.94876
8.6011;7.17651
8.5633;7.4232
8.5705;7.55778
8.5765;7.68043
8.6014;7.69816
8.6146;7.87313
8.6129;8.06082
8.5126;8.27048
8.5565;8.42065
8.6049;8.46197
8.6606;8.49093
8.65;8.65857
8.6181;8.52701
8.61;8.6035
8.7355;8.68002
8.8064;8.7619
8.881;8.85464
8.6284;8.93885
8.6522;9.0412
8.6302;9.14042
8.5802;9.21798
8.5973;9.20777
8.6045;9.16025
8.6584;9.07197
8.6728;8.96999
8.6527;8.87962
8.637;8.75595
8.6825;8.6202
8.68;8.49515
8.6783;8.4324
8.7257;8.39803
8.6848;8.39119
8.6272;8.39282
8.5775;8.37236
8.5446;8.37784
8.4657;8.38257
8.3324;8.41519
8.3408;8.41318
8.4597;8.40541
8.4628;8.39133
8.4583;8.39183
8.4709;8.4188
8.4742;8.44944
8.4331;8.43362
8.4088;8.50887
8.3877;8.50919
8.3603;8.50325
8.4614;8.48988
8.4996;8.46986
8.4594;8.45227
8.4803;8.42419
8.422;8.39339
8.391;8.36537
8.3628;8.36167
8.4329;8.36682
8.3935;8.38143
8.3825;8.39689
8.4075;8.40401
8.3589;8.41834
8.3823;8.4295
8.3953;8.4532
8.401;8.4644
8.4003;8.47257
8.4115;8.47804
8.3876;8.48569
8.4333;8.49967
8.4688;8.51292
8.5423;8.52802
8.5237;8.54272
8.6921;8.56092
8.7319;8.5816
8.7422;8.60534
8.7116;8.62929
8.8327;8.65383
8.821;8.67993
8.7683;8.70803
8.7892;8.7312
8.8252;8.75015
8.6905;8.76595
8.7412;8.7791
8.7215;8.78989
8.6923;8.80161
8.8423;8.80993
8.7598;8.81807
8.7699;8.822
8.7429;8.8297
8.7811;8.83719
8.7468;8.84479
8.746;8.85005
8.8181;8.85195
8.7435;8.85279
8.7549;8.85882
8.821;8.85392
8.8728;8.85839
8.9268;8.86363
8.9967;8.86994
9.1037;8.87686
8.983;8.88321
8.9009;8.89091
8.8943;8.89883
8.9363;8.90642
8.9243;8.91048
8.877;8.9132
8.8441;8.91458
8.9027;8.91579
8.8609;8.91827
8.9131;8.91974
8.9765;8.92049
9.0083;8.92492
9.059;8.93305
9.0233;8.94371
8.9509;8.95727
8.9242;8.97211
8.9637;8.98717
9.0298;9.00477
9.0222;9.02405
8.9981;9.04525
9.0358;9.06599
9.0602;9.08738
9.0313;9.1101
9.1243;9.13426
9.0969;9.16187
9.1535;9.19074
9.1355;9.21862
9.0942;9.24573
9.1255;9.26274
9.2193;9.27556
9.2557;9.28445
9.3115;9.28966
9.5388;9.29519
9.474;9.29565
9.4767;9.29489
9.3313;9.28939
9.2534;9.28918
9.2734;9.28882
9.3706;9.28844
9.2476;9.28517
9.1915;9.27665
9.2517;9.26693
9.291;9.26202
9.2203;9.24831
9.2172;9.24668
9.213;9.24734
9.2381;9.25048
9.2599;9.25585
9.2265;9.26089
9.1962;9.26929
9.2412;9.27848
9.2175;9.28938
9.1956;9.29478
9.2234;9.29907
9.2685;9.30227
9.4705;9.30654
9.5074;9.31429
9.588;9.32168
9.5277;9.32606
9.5156;9.33495
9.4363;9.33808
9.3703;9.3402
9.3986;9.34128
9.3269;9.34079
9.2218;9.33976
9.1815;9.33698
9.1501;9.33354
9.189;9.32924
9.2716;9.32741
9.2771;9.32585
9.2;9.32458
9.2079;9.32269
9.2167;9.31899
9.2839;9.31534
9.1938;9.31235
9.2313;9.30738
9.21;9.30331
9.3381;9.29895
9.3654;9.29416
9.4019;9.28955
9.3318;9.28481
9.3494;9.28006
9.3206;9.27484
9.4068;9.26967
9.3068;9.26321
9.2914;9.25633
9.3105;9.24878
9.2359;9.24111
9.2632;9.2332
9.3681;9.22487
9.3316;9.21554
9.2971;9.21086
9.2372;9.20952
9.2392;9.21074
9.2254;9.2146
9.1718;9.22043
9.1998;9.22669
9.1989;9.23582
9.1821;9.24639
9.1868;9.25962
9.213;9.27167
9.1793;9.28449
9.1661;9.29846
9.177;9.31425
9.2786;9.33354
9.1968;9.35419
9.3884;9.37306
9.5373;9.39637
9.553;9.41262
9.4585;9.42735
9.511;9.44094
9.5106;9.45301
9.498;9.4663
9.5405;9.47749
9.4973;9.48928
9.4898;9.49899
9.5716;9.51349
9.5442;9.52897
9.4986;9.54602
9.5251;9.5621
9.5355;9.57664
9.5;9.5916
9.6009;9.61057
9.6166;9.61862
9.5853;9.62683
9.6101;9.63215
9.5751;9.63475
9.64;9.63528
9.7074;9.63549
9.653;9.6328
9.7059;9.62882
9.619;9.6211
9.5918;9.61365
9.5131;9.60476
9.612;9.59416
9.6881;9.58117
9.6047;9.56467
9.6599;9.54613
9.534;9.53013
9.4228;9.51015
9.4983;9.50198
9.4557;9.49739
9.4381;9.49637
9.4154;9.49809
9.3954;9.49892
9.4563;9.50411
9.5211;9.5102
9.4956;9.51968
9.5136;9.52346
9.5518;9.52657
9.6019;9.529
9.6867;9.53346
9.6039;9.54246
9.679;9.55184
9.6577;9.55668
9.6226;9.56825
9.6153;9.56893
9.5068;9.56715
9.5432;9.56269
9.5174;9.55571
9.4915;9.5483
9.4803;9.5374
9.5456;9.52511
9.5047;9.51101
9.4797;9.50112
9.455;9.49169
9.3987;9.48254
9.412;9.47207
9.3967;9.4578
9.3116;9.44336
9.365;9.43054
9.4237;9.41652
9.374;9.40921
9.5143;9.40409
9.3751;9.4011
9.4073;9.40057
9.4981;9.40043
9.4844;9.40337
9.4161;9.40723
9.4443;9.4136
9.4509;9.41638
9.4273;9.41912
9.4784;9.42183
9.4769;9.4261
9.4481;9.43369
9.4359;9.44182
9.4697;9.44721
9.4171;9.45549
9.4082;9.45477
9.4468;9.45132
9.4823;9.44489
9.4829;9.43595
9.4819;9.42656
9.4661;9.41357
9.3756;9.39901
9.3484;9.38218
9.2976;9.36886
9.2799;9.35563
9.2751;9.34215
9.3076;9.32705
9.2884;9.30781
9.2306;9.28794
9.1635;9.27013
9.2594;9.25078
9.2334;9.24076
9.24;9.23394
9.2158;9.23024
9.2265;9.2297
9.2387;9.22935
9.2156;9.23319
9.2395;9.23826
9.3249;9.24676
9.3661;9.25061
9.3137;9.2544
9.3401;9.25816
9.3508;9.26407
9.3256;9.27445
9.3171;9.2856
9.2459;9.29319
9.2736;9.30724
9.2252;9.31214
9.2581;9.31528
9.3217;9.31661
9.3529;9.31602
9.3169;9.31566
9.3588;9.31263
9.3005;9.30913
9.2803;9.30404
9.2539;9.30349
9.2639;9.30378
9.2895;9.30502
9.3159;9.30531
9.2872;9.30294
9.2854;9.30084
9.261;9.30142
9.279;9.29715
9.2227;9.29688
9.2209;9.29683
9.2241;9.29707
9.3037;9.29803
9.3398;9.29929
9.3564;9.3013
9.3506;9.30354
9.4179;9.30576
9.4088;9.30629
9.3631;9.30637
9.3414;9.30597
9.3316;9.3056
9.2658;9.30593
9.1975;9.30589
9.4212;9.30571
9.3728;9.30676
9.3198;9.30935
9.2791;9.31295
9.261;9.3177
9.2426;9.32292
9.2942;9.32821
9.3544;9.33446
9.3984;9.34139
9.4153;9.34902
9.3923;9.35662
9.3278;9.3645
9.3421;9.37292
9.2997;9.38189
9.3506;9.39214
9.3383;9.40289
9.3633;9.41354
9.3541;9.42182
9.3539;9.42487
9.3787;9.42523
9.4371;9.42284
9.4141;9.41823
9.4373;9.41327
9.4755;9.40515
9.4301;9.39564
9.478;9.3834
9.4549;9.37328
9.4229;9.36266
9.3798;9.35125
9.4244;9.33802
9.3884;9.32109
9.3391;9.30303
9.2446;9.28705
9.1722;9.26852
9.1555;9.25941
9.1821;9.25328
9.2317;9.25006
9.2551;9.24952
9.2498;9.24868
9.2872;9.25165
9.2828;9.25551
9.2769;9.26246
9.2513;9.26463
9.2794;9.26646
9.2412;9.26789
9.2522;9.2712
9.2995;9.27849
9.2941;9.28626
9.3249;9.29027
9.2744;9.29907
9.2467;9.2975
9.1957;9.29315
9.1897;9.28574
9.2192;9.2757
9.2665;9.26513
9.2348;9.2508
9.2788;9.2348
9.2568;9.21669
9.2582;9.20247
9.2702;9.18849
9.2564;9.17439
9.2496;9.15875
9.2285;9.13882
9.1095;9.11841
