18.9834;-8.87875;-61.4688;-6.54;-7.1;4930.1;9860.2;0;0;0;0
18.9834;-8.87875;-61.4688;6.54;-1.8;4948.48;9896.96;0;0;0;0
18.9834;-8.87875;-61.4688;6.54;1.8;4952.08;9904.16;0;0;0;0
-40.3544;-41.1031;-20.5337;-39.83;34.59;4866.24;9732.48;0;0;0;0
-40.3544;-41.1031;-20.5337;-39.83;-34.59;4797.06;9594.12;0;0;0;0
-40.3544;-41.1031;-20.5337;39.83;-5.65;4905.66;9811.32;0;0;0;0
-40.3544;-41.1031;-20.5337;39.83;5.65;4916.96;9833.92;0;0;0;0
-40.3544;-41.1031;20.5337;-16.2925;23.155;4919.41;0;0;0;0;0
-40.3544;-41.1031;20.5337;-16.2925;-23.155;4873.1;0;0;0;0;0
-40.3544;-41.1031;20.5337;16.2925;-23.57;4905.27;0;0;0;0;0
-40.3544;-41.1031;20.5337;16.2925;23.57;4952.41;0;0;0;0;0
-40.3544;41.1031;41.9525;20.4025;-18.845;5017.73;0;0;0;0;0
-40.3544;41.1031;41.9525;20.4025;18.845;5055.42;0;0;0;0;0
-40.3544;41.1031;41.9525;-20.4025;23.18;5018.95;0;0;0;0;0
-40.3544;41.1031;41.9525;-20.4025;-23.18;4972.59;0;0;0;0;0
-40.3544;41.1031;-41.9525;11.1175;8.595;4951.98;0;0;0;0;0
-40.3544;41.1031;-41.9525;11.1175;-8.595;4934.79;0;0;0;0;0
-40.3544;41.1031;-41.9525;-11.1175;-6.46;4914.69;0;0;0;0;0
-40.3544;41.1031;-41.9525;-11.1175;6.46;4927.61;0;0;0;0;0
40.3544;-9.78187;-0.12875;-18.03;-37.175;4948.71;0;0;0;0;0
40.3544;-9.78187;-0.12875;-18.03;37.175;5023.06;0;0;0;0;0
40.3544;-9.78187;-0.12875;18.03;-30.315;4991.63;0;0;0;0;0
40.3544;-9.78187;-0.12875;18.03;30.315;5052.26;0;0;0;0;0
40.3544;-9.78187;0.12875;32.1525;-5.015;5031.31;0;0;0;0;0
40.3544;-9.78187;0.12875;32.1525;5.015;5041.34;0;0;0;0;0
40.3544;-9.78187;0.12875;-32.1525;2.4;4974.42;0;0;0;0;0
40.3544;-9.78187;0.12875;-32.1525;-2.4;4969.62;0;0;0;0;0
40.3544;9.78187;-3.0875;4.145;49.975;5074.64;0;0;0;0;0
40.3544;9.78187;-3.0875;4.145;-49.975;4974.69;0;0;0;0;0
40.3544;9.78187;-3.0875;-4.145;-36.505;4979.87;0;0;0;0;0
40.3544;9.78187;-3.0875;-4.145;36.505;5052.88;0;0;0;0;0
40.3544;9.78187;3.0875;-16.725;-29.51;4980.46;0;0;0;0;0
40.3544;9.78187;3.0875;-16.725;29.51;5039.48;0;0;0;0;0
40.3544;9.78187;3.0875;16.725;-28.45;5014.97;0;0;0;0;0
40.3544;9.78187;3.0875;16.725;28.45;5071.87;0;0;0;0;0
-4.59156;58.8756;104.36;20.205;-4.425;5056.9;0;0;0;0;0
-4.59156;58.8756;104.36;20.205;4.425;5065.75;0;0;0;0;0
-4.59156;58.8756;104.36;-20.205;-15.025;5005.89;0;0;0;0;0
-4.59156;58.8756;104.36;-20.205;15.025;5035.94;0;0;0;0;0
-4.59156;58.8756;-104.36;47.265;70.095;4949.76;0;0;0;0;0
-4.59156;58.8756;-104.36;47.265;-70.095;4809.57;0;0;0;0;0
-4.59156;58.8756;-104.36;-47.265;39.035;4824.17;0;0;0;0;0
-4.59156;58.8756;-104.36;-47.265;-39.035;4746.1;0;0;0;0;0
-4.59156;-58.8756;-22.2563;-16.2775;-25.665;4754.81;0;0;0;0;0
-4.59156;-58.8756;-22.2563;-16.2775;25.665;4806.14;0;0;0;0;0
-4.59156;-58.8756;-22.2563;16.2775;19.84;4832.87;0;0;0;0;0
-4.59156;-58.8756;-22.2563;16.2775;-19.84;4793.19;0;0;0;0;0
-4.59156;-58.8756;22.2563;-31.45;40.385;4850.2;0;0;0;0;0
-4.59156;-58.8756;22.2563;-31.45;-40.385;4769.43;0;0;0;0;0
-4.59156;-58.8756;22.2563;31.45;-9.085;4863.63;0;0;0;0;0
-4.59156;-58.8756;22.2563;31.45;9.085;4881.8;0;0;0;0;0
4.59156;36.3025;-4.155;-19.725;-11;4888.49;0;0;0;0;0
4.59156;36.3025;-4.155;-19.725;11;4910.49;0;0;0;0;0
4.59156;36.3025;-4.155;19.725;-13.53;4925.41;0;0;0;0;0
4.59156;36.3025;-4.155;19.725;13.53;4952.47;0;0;0;0;0
4.59156;36.3025;4.155;38.96;9.795;4976.28;0;0;0;0;0
4.59156;36.3025;4.155;38.96;-9.795;4956.69;0;0;0;0;0
4.59156;36.3025;4.155;-38.96;-15.535;4873.03;0;0;0;0;0
4.59156;36.3025;4.155;-38.96;15.535;4904.1;0;0;0;0;0
4.59156;-36.3025;65.2425;28.1225;11.26;4955.39;0;0;0;0;0
4.59156;-36.3025;65.2425;28.1225;-11.26;4932.87;0;0;0;0;0
4.59156;-36.3025;65.2425;-28.1225;57.445;4945.33;0;0;0;0;0
4.59156;-36.3025;65.2425;-28.1225;-57.445;4830.44;0;0;0;0;0
4.59156;-36.3025;-65.2425;58.4375;-0.68;4843.28;0;0;0;0;0
4.59156;-36.3025;-65.2425;58.4375;0.68;4844.64;0;0;0;0;0
4.59156;-36.3025;-65.2425;-58.4375;91.895;4818.98;0;0;0;0;0
4.59156;-36.3025;-65.2425;-58.4375;-91.895;4635.19;0;0;0;0;0
1034.56;2069.13;474.071;-67.0775;25.88;4571.13;0;0;0;0;0
1034.56;2069.13;474.071;-67.0775;-25.88;4519.37;0;0;0;0;0
1034.56;2069.13;474.071;67.0775;-64.455;4614.95;0;0;0;0;0
1034.56;2069.13;474.071;67.0775;64.455;4743.86;0;0;0;0;0
1034.56;2069.13;-474.071;1182.05;-109.78;4736.46;0;0;0;0;0
1034.56;2069.13;-474.071;1182.05;109.78;4956.02;0;0;0;0;0
1034.56;2069.13;-474.071;-1182.05;2482.13;4964.26;0;0;0;0;0
1034.56;2069.13;-474.071;-1182.05;-2482.13;0;0;0;0;0;0
